-132.95; 84.46; 0
-133.87; 84.46; 1
-135.69; 84.46; 1
-137.52; 84.46; 1
-139.35; 84.46; 1
-141.18; 84.46; 1
-141.85; 86.36; 1
-142.52; 88.26; 1
-143.19; 90.17; 1
-143.86; 92.07; 1
-144.53; 93.97; 1
-145.20; 95.88; 1
-145.87; 97.78; 1
-146.53; 99.68; 1
-147.84; 100.63; 1
-149.77; 100.63; 1
-151.70; 100.63; 1
-153.63; 100.63; 1
-155.56; 100.63; 1
-157.49; 100.63; 1
-159.42; 100.63; 1
-161.35; 100.63; 1
-163.28; 100.63; 1
-165.21; 100.63; 1
-167.15; 100.63; 1
-169.08; 100.63; 1
-171.01; 100.63; 1
-172.31; 99.68; 1
-172.98; 97.78; 1
-173.65; 95.88; 1
-174.32; 93.97; 1
-174.99; 92.07; 1
-175.66; 90.17; 1
-176.33; 88.26; 1
-177.00; 86.36; 1
-177.66; 84.46; 1
-179.62; 84.46; 1
-181.58; 84.46; 1
-183.54; 84.46; 1
-185.50; 84.46; 1
-184.78; 86.42; 1
-184.07; 88.39; 1
-183.35; 90.36; 1
-182.64; 92.33; 1
-181.92; 94.29; 1
-181.20; 96.26; 1
-180.49; 98.23; 1
-179.77; 100.20; 1
-179.05; 102.16; 1
-178.34; 104.13; 1
-177.62; 106.10; 1
-176.91; 108.07; 1
-176.19; 110.04; 1
-175.47; 112.00; 1
-174.76; 113.97; 1
-174.04; 115.94; 1
-173.32; 117.91; 1
-172.61; 119.87; 1
-171.89; 121.84; 1
-171.18; 123.81; 1
-170.46; 125.78; 1
-169.74; 127.74; 1
-169.03; 129.71; 1
-168.31; 131.68; 1
-167.60; 133.65; 1
-166.88; 135.61; 1
-166.16; 137.58; 1
-165.45; 139.55; 1
-164.73; 141.52; 1
-163.44; 142.50; 1
-161.57; 142.50; 1
-159.69; 142.50; 1
-157.82; 142.50; 1
-155.95; 142.50; 1
-154.08; 142.50; 1
-153.36; 140.53; 1
-152.65; 138.56; 1
-151.93; 136.60; 1
-151.22; 134.63; 1
-150.50; 132.66; 1
-149.78; 130.69; 1
-149.07; 128.73; 1
-148.35; 126.76; 1
-147.64; 124.79; 1
-146.92; 122.82; 1
-146.20; 120.86; 1
-145.49; 118.89; 1
-144.77; 116.92; 1
-144.05; 114.95; 1
-143.34; 112.99; 1
-142.62; 111.02; 1
-141.91; 109.05; 1
-141.19; 107.08; 1
-140.47; 105.12; 1
-139.76; 103.15; 1
-139.04; 101.18; 1
-138.32; 99.21; 1
-137.61; 97.25; 1
-136.89; 95.28; 1
-136.18; 93.31; 1
-135.46; 91.34; 1
-134.74; 89.38; 1
-134.03; 87.41; 1
-133.31; 85.44; 1
-149.25; 107.26; 0
-149.60; 108.24; 1
-150.30; 110.21; 1
-151.00; 112.17; 1
