0,55.60851004778099
0.4387660253483621,71.01961476513148
1.0579328322124113,87.08939595012777
1.7210287382136138,99.84596624892448
2.3470669037612284,110.1180520351858
2.8866502370945617,118.28413855598747
3.3491502370945616,122.80928665281725
3.9652385075107777,133.06283429187565
4.692441219773475,139.17316077078118
5.4163682274890315,138.80643552627177
6.023127177658793,132.17864583520875
6.252312404179953,129.210978414929
6.369722239562022,127.30083550178074
6.431388906228689,126.85398380884895
6.493055572895355,126.35911950158184
6.602067868328281,125.78258395823818
6.722475884165175,126.79831144315007
6.864610527881774,128.38757219603036
7.010865869664562,131.10019251491366
7.165801452156842,134.4180902205345
7.319968118823509,137.7977125108649
7.44709720894672,140.88569195085606
7.67834720894672,146.67373082296177
8.277022250647605,160.32201519565956
8.914348071079266,168.1129469818001
9.581375057040104,159.63403582777704
10.01959906114962,150.3786845949784
10.282135434290986,144.26345007635916
10.412950188810496,141.20973736747683
10.468535770973899,140.03170351850576
10.664757902753166,135.23491532867158
10.680174569419833,134.85468372705847
10.77888940141359,132.28698181712647
10.964530651169971,127.62968409680172
11.152715050245865,122.98670708247893
11.270124885627933,120.34462970781607
11.367628446816457,118.21909456273221
11.49096178014979,116.27130929875311
11.552628446816458,115.24212633773814
11.583461780149792,114.71398972786983
11.827220683121105,114.20762676221011
11.84902314220769,114.84861810005755
11.883495856860812,115.78529387831114
12.016115038061052,119.60529521177104
12.179996452674045,124.24965843327061
12.322131096390644,128.19776774725196
12.497908141093427,132.9044512790296
12.650525354699523,136.98522239848901
14.339630198577224,88.79875139021995
