-121.02; 66.14; 0
-121.06; 65.62; 1
-121.21; 64.57; 1
-121.51; 63.54; 1
-122.02; 62.45; 1
-122.97; 60.99; 1
-124.32; 59.77; 1
-125.84; 58.78; 1
-127.77; 58.02; 1
-129.27; 57.60; 1
-130.33; 57.43; 1
-131.41; 57.34; 1
-132.86; 57.31; 1
-134.30; 57.34; 1
-135.39; 57.41; 1
-136.46; 57.53; 1
-137.51; 57.70; 1
-138.74; 57.98; 1
-139.95; 58.30; 1
-140.97; 58.63; 1
-142.00; 59.01; 1
-142.68; 60.08; 1
-143.01; 61.84; 1
-143.34; 63.60; 1
-143.23; 64.48; 1
-141.45; 63.20; 1
-139.52; 62.19; 1
-138.52; 61.78; 1
-137.08; 61.31; 1
-136.02; 61.04; 1
-134.98; 60.83; 1
-133.91; 60.70; 1
-132.82; 60.64; 1
-131.56; 60.68; 1
-130.47; 60.79; 1
-129.41; 60.99; 1
-128.36; 61.32; 1
-126.82; 62.22; 1
-125.60; 63.50; 1
-125.12; 65.02; 1
-125.10; 66.11; 1
-125.30; 67.18; 1
-126.17; 68.39; 1
-127.85; 69.55; 1
-129.23; 69.94; 1
-130.45; 70.24; 1
-131.49; 70.43; 1
-132.57; 70.61; 1
-133.65; 70.79; 1
-134.69; 70.98; 1
-135.98; 71.25; 1
-137.27; 71.59; 1
-138.29; 71.95; 1
-139.75; 72.64; 1
-141.43; 73.94; 1
-142.65; 75.77; 1
-143.03; 76.80; 1
-143.24; 77.88; 1
-143.32; 78.98; 1
-143.25; 80.23; 1
-143.03; 81.31; 1
-142.64; 82.31; 1
-141.39; 84.12; 1
-139.96; 85.32; 1
-138.37; 86.29; 1
-137.34; 86.72; 1
-136.32; 87.03; 1
-135.25; 87.27; 1
-134.13; 87.42; 1
-133.04; 87.50; 1
-131.29; 87.49; 1
-130.23; 87.43; 1
-129.15; 87.33; 1
-128.11; 87.19; 1
-127.05; 86.99; 1
-125.69; 86.66; 1
-124.64; 86.36; 1
-123.61; 86.03; 1
-122.60; 85.64; 1
-122.44; 83.74; 1
-122.27; 81.84; 1
-122.47; 80.89; 1
-124.27; 82.11; 1
-126.22; 82.99; 1
-127.89; 83.54; 1
-128.93; 83.80; 1
-129.98; 83.99; 1
-131.04; 84.11; 1
-132.11; 84.16; 1
-133.48; 84.12; 1
-134.53; 83.98; 1
-135.60; 83.72; 1
-136.60; 83.33; 1
-138.23; 82.17; 1
-139.21; 80.32; 1
-139.20; 78.48; 1
-138.88; 77.48; 1
-137.52; 76.01; 1
-136.05; 75.39; 1
-134.77; 75.05; 1
-133.48; 74.78; 1
-132.42; 74.59; 1
-131.15; 74.37; 1
-129.88; 74.13; 1
-128.82; 73.92; 1
-127.40; 73.56; 1
-125.99; 73.11; 1
-124.52; 72.44; 1
-122.80; 71.16; 1
-121.54; 69.22; 1
-121.22; 68.17; 1
-121.06; 67.11; 1
-92.27; 59.94; 0
-93.24; 59.51; 1
-95.21; 58.64; 1
-96.23; 58.28; 1
-97.52; 57.91; 1
-98.55; 57.67; 1
-100.18; 57.40; 1
-101.23; 57.32; 1
-102.57; 57.32; 1
-103.79; 57.36; 1
-104.86; 57.47; 1
-105.92; 57.64; 1
-106.97; 57.89; 1
-108.23; 58.30; 1
-109.92; 59.05; 1
-111.67; 60.25; 1
-113.18; 61.76; 1
-114.39; 63.52; 1
-115.31; 65.47; 1
-115.73; 66.70; 1
-116.00; 67.76; 1
-116.19; 68.80; 1
-116.33; 69.89; 1
-116.42; 70.96; 1
-116.46; 72.07; 1
-116.43; 73.43; 1
-116.36; 74.53; 1
-116.23; 75.59; 1
-116.04; 76.67; 1
-115.79; 77.71; 1
-115.46; 78.76; 1
-115.04; 79.81; 1
-114.02; 81.72; 1
-112.69; 83.41; 1
-110.89; 84.99; 1
-109.04; 86.07; 1
-107.67; 86.59; 1
-106.46; 86.99; 1
-105.40; 87.22; 1
-104.34; 87.38; 1
-103.26; 87.47; 1
-101.91; 87.49; 1
-100.54; 87.43; 1
-99.47; 87.31; 1
-98.39; 87.13; 1
-97.14; 86.84; 1
-95.92; 86.48; 1
-94.43; 85.93; 1
-92.95; 85.27; 1
-92.41; 84.09; 1
-92.34; 82.22; 1
-92.27; 80.34; 1
-93.43; 81.03; 1
-95.20; 82.23; 1
-97.16; 83.20; 1
-98.35; 83.62; 1
-99.39; 83.89; 1
-100.46; 84.07; 1
-101.56; 84.18; 1
-103.50; 84.15; 1
-104.56; 84.01; 1
-105.61; 83.76; 1
-107.37; 83.02; 1
-109.08; 81.75; 1
-110.25; 80.41; 1
-111.30; 78.54; 1
-111.75; 77.19; 1
-112.08; 76.01; 1
-112.25; 74.94; 1
-112.37; 73.84; 1
-112.40; 72.63; 1
-112.40; 71.29; 1
-112.31; 70.21; 1
-112.16; 69.15; 1
-111.92; 68.10; 1
-111.19; 66.11; 1
-110.10; 64.26; 1
-108.67; 62.75; 1
-106.86; 61.59; 1
-105.25; 61.01; 1
-104.21; 60.79; 1
-103.14; 60.67; 1
-101.27; 60.68; 1
-100.19; 60.79; 1
-99.14; 60.99; 1
-98.12; 61.26; 1
-96.16; 62.02; 1
-94.30; 63.10; 1
-92.59; 64.44; 1
-92.27; 63.57; 1
-92.27; 61.75; 1
-92.27; 59.94; 1
-63.80; 57.82; 0
-64.63; 57.82; 1
-66.28; 57.82; 1
-67.93; 57.82; 1
-68.57; 59.63; 1
-69.20; 61.43; 1
-69.84; 63.24; 1
-70.47; 65.05; 1
-71.76; 65.95; 1
-73.70; 65.95; 1
-75.64; 65.95; 1
-77.58; 65.95; 1
-79.52; 65.95; 1
-81.46; 65.95; 1
-83.40; 65.95; 1
-84.04; 64.14; 1
-84.67; 62.34; 1
-85.31; 60.53; 1
-85.94; 58.72; 1
-87.25; 57.82; 1
-89.21; 57.82; 1
-89.84; 58.79; 1
-89.14; 60.74; 1
-88.43; 62.68; 1
-87.72; 64.62; 1
-87.01; 66.57; 1
-86.31; 68.51; 1
-85.60; 70.46; 1
-84.89; 72.40; 1
-84.18; 74.34; 1
-83.48; 76.29; 1
-82.77; 78.23; 1
-82.06; 80.18; 1
-81.35; 82.12; 1
-80.64; 84.06; 1
-79.94; 86.01; 1
-78.72; 86.98; 1
-77.00; 86.98; 1
-75.28; 86.98; 1
-74.06; 86.01; 1
-73.35; 84.06; 1
-72.64; 82.12; 1
-71.94; 80.18; 1
-71.23; 78.23; 1
-70.52; 76.29; 1
-69.81; 74.34; 1
-69.11; 72.40; 1
-68.40; 70.46; 1
-67.69; 68.51; 1
-66.98; 66.57; 1
-66.28; 64.62; 1
-65.57; 62.68; 1
-64.86; 60.74; 1
-64.15; 58.79; 1
-71.99; 69.28; 0
-72.33; 70.23; 1
-73.01; 72.14; 1
-73.69; 74.05; 1
-74.37; 75.96; 1
-75.05; 77.87; 1
-75.73; 79.77; 1
-76.42; 81.68; 1
-77.10; 83.59; 1
-77.78; 81.68; 1
-78.46; 79.77; 1
-79.15; 77.87; 1
-79.83; 75.96; 1
-80.52; 74.05; 1
-81.20; 72.14; 1
-81.89; 70.23; 1
-81.30; 69.28; 1
-79.43; 69.28; 1
-77.57; 69.28; 1
-75.71; 69.28; 1
-73.85; 69.28; 1
-71.99; 69.28; 1
-35.25; 57.82; 0
-36.09; 57.82; 1
-37.77; 57.82; 1
-39.44; 57.82; 1
-41.09; 58.79; 1
-42.72; 60.72; 1
-44.35; 62.65; 1
-45.97; 64.58; 1
-47.60; 66.52; 1
-49.22; 68.45; 1
-50.94; 69.41; 1
-52.77; 69.41; 1
-54.59; 69.41; 1
-55.50; 68.45; 1
-55.50; 66.52; 1
-55.50; 64.58; 1
-55.50; 62.65; 1
-55.50; 60.72; 1
-55.50; 58.79; 1
-56.47; 57.82; 1
-58.41; 57.82; 1
-59.37; 58.79; 1
-59.37; 60.74; 1
-59.37; 62.68; 1
-59.37; 64.62; 1
-59.37; 66.57; 1
-59.37; 68.51; 1
-59.37; 70.46; 1
-59.37; 72.40; 1
-59.37; 74.34; 1
-59.37; 76.29; 1
-59.37; 78.23; 1
-59.37; 80.18; 1
-59.37; 82.12; 1
-59.37; 84.06; 1
-59.37; 86.01; 1
-58.47; 86.98; 1
-56.65; 86.98; 1
-54.84; 86.98; 1
-53.02; 86.98; 1
-51.21; 86.98; 1
-50.14; 86.96; 1
-49.05; 86.91; 1
-47.98; 86.81; 1
-46.91; 86.65; 1
-45.78; 86.38; 1
-43.83; 85.53; 1
-42.77; 84.79; 1
-41.35; 83.19; 1
-40.70; 81.91; 1
-40.42; 80.86; 1
-40.29; 79.77; 1
-40.31; 77.95; 1
-40.48; 76.85; 1
-40.76; 75.84; 1
-41.72; 73.93; 1
-43.31; 72.24; 1
-45.10; 71.07; 1
-46.10; 70.61; 1
-44.43; 68.65; 1
-42.76; 66.68; 1
-41.09; 64.71; 1
-39.42; 62.74; 1
-37.75; 60.77; 1
-36.08; 58.81; 1
-44.32; 78.77; 0
-44.36; 79.31; 1
-44.56; 80.36; 1
-45.03; 81.38; 1
-46.15; 82.59; 1
-47.16; 83.12; 1
-48.19; 83.41; 1
-49.26; 83.57; 1
-50.32; 83.64; 1
-52.05; 83.64; 1
-53.77; 83.65; 1
-55.50; 83.65; 1
-55.50; 81.82; 1
-55.50; 79.98; 1
-55.50; 78.15; 1
-55.50; 76.31; 1
-55.50; 74.48; 1
-55.50; 72.65; 1
-53.54; 72.65; 1
-51.58; 72.65; 1
-50.52; 72.67; 1
-49.45; 72.77; 1
-48.40; 72.95; 1
-47.36; 73.30; 1
-45.88; 74.41; 1
-44.81; 75.91; 1
-44.46; 77.08; 1
-44.33; 78.14; 1
-8.50; 57.82; 0
-9.33; 57.82; 1
-10.98; 57.82; 1
-12.63; 57.82; 1
-13.27; 59.63; 1
-13.90; 61.43; 1
-14.54; 63.24; 1
-15.17; 65.05; 1
-16.46; 65.95; 1
-18.40; 65.95; 1
-20.34; 65.95; 1
-22.28; 65.95; 1
-24.22; 65.95; 1
-26.16; 65.95; 1
-28.10; 65.95; 1
-28.74; 64.14; 1
-29.37; 62.34; 1
-30.01; 60.53; 1
-30.64; 58.72; 1
-31.94; 57.82; 1
-33.91; 57.82; 1
-34.54; 58.79; 1
-33.84; 60.74; 1
-33.13; 62.68; 1
-32.42; 64.62; 1
-31.71; 66.57; 1
-31.01; 68.51; 1
-30.30; 70.46; 1
-29.59; 72.40; 1
-28.88; 74.34; 1
-28.17; 76.29; 1
-27.47; 78.23; 1
-26.76; 80.18; 1
-26.05; 82.12; 1
-25.34; 84.06; 1
-24.64; 86.01; 1
-23.42; 86.98; 1
-21.70; 86.98; 1
-19.98; 86.98; 1
-18.76; 86.01; 1
-18.05; 84.06; 1
-17.34; 82.12; 1
-16.64; 80.18; 1
-15.93; 78.23; 1
-15.22; 76.29; 1
-14.51; 74.34; 1
-13.81; 72.40; 1
-13.10; 70.46; 1
-12.39; 68.51; 1
-11.68; 66.57; 1
-10.98; 64.62; 1
-10.27; 62.68; 1
-9.56; 60.74; 1
-8.85; 58.79; 1
-16.69; 69.28; 0
-17.03; 70.23; 1
-17.71; 72.14; 1
-18.39; 74.05; 1
-19.07; 75.96; 1
-19.75; 77.87; 1
-20.43; 79.77; 1
-21.11; 81.68; 1
-21.80; 83.59; 1
-22.48; 81.68; 1
-23.16; 79.77; 1
-23.85; 77.87; 1
-24.53; 75.96; 1
-25.22; 74.05; 1
-25.90; 72.14; 1
-26.58; 70.23; 1
-26.00; 69.28; 1
-24.13; 69.28; 1
-22.27; 69.28; 1
-20.41; 69.28; 1
-18.55; 69.28; 1
-16.69; 69.28; 1
